EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA,IMAGEN
"7790360966582","Picadillo Picante Swift 90 Gr","Swift","90 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_06b1b49445ea4dd28550379fbb305d8d_637862038741238925_0_m.jpg"
"7790598015168","Pimentón Extra Don Ubaldo 50 g.","Don Ubaldo","50 g","","https://cdn.batitienda.com/baticloud/images/product_picture_77de8063d561457a9b279fd9a7b2b291_638251286628216600_0_m.jpg"
"7790598012600","Pimienta Negra Don Ubaldo Negra 25 g.","Don Ubaldo","25 g","","https://cdn.batitienda.com/baticloud/images/product_picture_31c6278be7b34eb3ba547eb6b8c34d41_638251084245266376_0_m.jpg"
"7790580136079","Pimienta Negra La Campagnola Molida 23 xg","La Campagnola","","","https://cdn.batitienda.com/baticloud/images/product_picture_54890d599c944bcf86e662d6e2e85bdd_638241387019924334_0_m.jpg"
"7792360096573","Pionono Bonafide Salado x 180 gr","Bonafide","180 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_8614cd52728d4a608fe79129e5c9a4f6_638510118427623457_0_m.jpg"
"7791324000069","Pitusas Limon x 160 gr Par Nor","Pitusas","160 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_aed173db1eea496c94fc9a9d40b5fea6_638303693041518592_0_m.jpg"
"7790740000424","Plusbelle Acondicionador Reactivación Hidratación 1000 ml","Plusbelle","1000 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_79b7a59abed34cdc846cf7f9009ba97a_638242091648255963_0_m.jpg"
"7790580137762","Polenta Presto Pronta Vegetales 250 Grs","Presto Pronta","250 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_b47af79a15bd4ec38e10244d495f3f25_639128921240519780_0_m.jpg"
"7790580126322","Polenta Prestopronta Panceta Y Queso x 250 gr","Prestopronta","250 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_aa7e4564101649489fc94c630e634e47_638248297486736032_0_m.jpg"
"7790580126315","Polenta Saborizada Presto Pronta Espinaca a La Crema 250 gr","Presto Pronta","250 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_c76df197c21548cd961aed3b69725682_638248294127536614_0_m.jpg"
"7790580132491","Porotos Alubia Arcor 320 gr","Arcor","320 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_197256fc2b734eb0af1aa549dc467469_638241707671968689_0_m.jpg"
"7793594951348","POROTOS ALUBIA INDELMA 400G","INDELMA","400G","","https://cdn.batitienda.com/baticloud/images/product_picture_b36d4a9502ea4754b20792a887b05519_639108969264929655_0_m.jpg"
"7792350000498","Porotos Colorados Inalpa 350 Gr","Inalpa","350 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_1f2fa4d1931b4de39a476d5586bf6125_637862055846848189_0_m.jpg"
"7793360132483","Porotos La Campagnola Alubia 300 xg","La Campagnola","","","https://cdn.batitienda.com/baticloud/images/product_picture_0a6ea088fc0a4770bad83aaf7b3c09fa_638241115964416636_0_m.jpg"
"7792350067101","Porotos Negros Secos Remojados Inalpa 300 g","Inalpa","300 g","","https://cdn.batitienda.com/baticloud/images/product_picture_00aa0af2a66d47b38293fccce280de2f_638253523834883797_0_m.jpg"
"7790580129323","Postre Bc Chocolate X50gr","Bc","50gr","","https://cdn.batitienda.com/baticloud/images/product_picture_b92f9c0c92014dfc8fa75af61039c679_637862246476288613_0_m.jpg"
"7791337008489","Postre Chocobomb Serenito 118 gr.","Serenito","118 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_4bc2c60fd18643acb2023eb46407a1d7_638354953413743772_0_m.jpg"
"7791337010642","Postre Chocolate la Serenisima 190 Gr.","La Serenisima","190 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_fd8904c7253b40fd94fe92397c8e5a0a_639128989903589410_0_m.jpg"
"7791337008113","Postre Danette Copa Sabor Chocolate 100 g","Danette","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c1049bbf15d34928b1a8a78a0037f212_638341678469454581_0_m.jpg"
"7791337008106","Postre Danette Copa Sabor Dulce de Leche Y Crema 100 g","Danette","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_729833619df74ffd82e9c064d9c024a4_638341678686987399_0_m.jpg"
"7791337008076","Postre de Chocolate Danette en Pote 95 g.","Danette","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_0e4d065d12d84c1990e1ca478f007087_638338470509351170_0_m.jpg"
"7791337009608","Postre de Chocolate Danette Pack x 4 95 g","Danette","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_2e52f688c117496a8465b0062e11c461_638592384874053602_0_m.jpg"
"7791337008090","Postre de Crema Americana Danette en Pote 95 g.","Danette","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c1ab92e3bf7a47d297fc9a2146ed06c8_638338488962870917_0_m.jpg"
"7791337009868","Postre Dulce de Leche Pack x 4 95 gr Danette","Danette","95 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_040f4c8f8a194ec6bb9f48793e9bbf80_638841898383747473_0_m.jpg"
"7791337010673","Postre Dulce de Leche x 190 Grs Serenito","Serenito","190 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_42b9310eb72e4db997983a833271b54f_639107967885019140_0_m.jpg"
"7791113001598","Postre Emeth Chocolate 120 gr.","Emeth","120 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_9cacef28a9d244c3a5d333934ca1fc4f_638254266333382735_0_m.jpg"
"7791337008663","Postre Frutilla Danonino 80,5 Grs.","Danonino","80,5 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_978d5edce14d4b38a7f456ef286f9fa8_638483407400846917_0_m.jpg"
"7798131010175","Postre Helado La Montevideana Bombón Mixto x 6 uni","La Montevideana","","","https://cdn.batitienda.com/baticloud/images/product_picture_a8228bea45aa4e6bb8a50ca874787600_638249788226196208_0_m.jpg"
"7791337010611","Postre Ser Chocolate 200 Gr.","Ser","200 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_7f31dce7f57c4c4194377c700180ce27_639111532540633120_0_m.jpg"
"7791337008427","Postre Serenito Sabor Chocolate 95 g","Serenito","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_acc84bdf18ca450080555b7ec3957534_638358958840339906_0_m.jpg"
"7791337008441","Postre Serenito Sabor Dulce de Leche 100 g","Serenito","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_09549e4cc3244173be0a590e43969b37_638354940285003797_0_m.jpg"
"7791337008458","Postre Serenito Sabor Vainilla 120 g","Serenito","120 g","","https://cdn.batitienda.com/baticloud/images/product_picture_66204e7144d74ae79c7d82335b30fae4_638354988938820586_0_m.jpg"
"7791337008434","Postre Serenito Sabor Vainilla 95 g","Serenito","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_14c46b845eb14d90925e73ff529e8140_638356361280410122_0_m.jpg"
"7791337008472","Postre Serenito Sabor Vainilla Con Rocklets 120 g","Serenito","120 g","","https://cdn.batitienda.com/baticloud/images/product_picture_cc04c62e01df45149a77be512da00a40_638354963286143132_0_m.jpg"
"7791337008656","Postre Vainilla Danonino 80,5 Grs.","Danonino","80,5 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_74b340d1ffdc4537b6c87e82ee4e72dc_638483409446227926_0_m.jpg"
"7790580129583","Postre Vainilla Godet 60g","Godet","60g","","https://cdn.batitienda.com/baticloud/images/product_picture_18059f10c51d4da4997c127b491744ae_637862246358232269_0_m.jpg"
"7791337010680","Postre Vainilla x 190 Grs Serenito","Serenito","190 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_43c336ac4ef04617897a612e75007836_639107968009600966_0_m.jpg"
"7794122001870","Poxilina 38ml x1","Poxilina","38ml","","https://cdn.batitienda.com/baticloud/images/product_picture_0ecf22a71bee46e29269b68403e36e96_638300633442331118_0_m.jpg"
"7790580126087","Premezcla Arcor Chocolate Sin Tacc X500gr","Arcor","500gr","","https://cdn.batitienda.com/baticloud/images/product_picture_09f06277f2af4ced9bb2f5525bfc28aa_637862231720288575_0_m.jpg"
"7790580137960","Premezcla Arcor Sin Tacc Brownie 425 g.","Arcor","425 g","","https://cdn.batitienda.com/baticloud/images/product_picture_c4b988a32cd244d1adf9115365e1f068_638250740542575982_0_m.jpg"
"7790580126070","Premezcla Arcor Vainilla Sin Tacc 500 xgr","Arcor","","","https://cdn.batitienda.com/baticloud/images/product_picture_08fbc0cbe4db4537b6f1d4959c80b4ec_638241775739572094_0_m.jpg"
"7790580126056","Premezcla Para Ñoquis Arcor Libre de Gluten x 400 gr","Arcor","400 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_6be579212e55438cbb501199977f4eb7_638248194736565300_0_m.jpg"
"7790580138738","Presto Pronta Polenta Instantanea Prestopronta en Bolsa 490 g.","Arcor","490 g","","https://cdn.batitienda.com/baticloud/images/product_picture_ebcfbed4e8d4462ca91636f9e3a90176_638454143296785532_0_m.jpg"
"7791130962803","Procenex  Diluible Antigrasa Lima","Procenex","","","https://cdn.batitienda.com/baticloud/images/product_picture_b2891820370a4ddb99b7c1f045336451_637863099418474265_0_m.jpg"
"7790520028716","Procenex Lustramueble en Aerosol Ceramicol de Lavanda 360 cc.","Procenex","360 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_1a65aad85ab74ddd8b0126b78ea6e080_638265802169312635_0_m.jpg"
"7790520028723","Procenex Lustramueble en Aerosol Ceramicol de Naranja 360 cc.","Procenex","360 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_2d2408da16ef4075b3a1ae095336de18_638265805405094101_0_m.jpg"
"7790520028709","Procenex Lustramueble en Aerosol Ceramicol Original 360 cc.","Procenex","360 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_59481c117d9446509ec9528c23392ef4_638265792560479514_0_m.jpg"
"7790940233257","Protector Doncella Anatomico 40 U","Doncella","","","https://cdn.batitienda.com/baticloud/images/product_picture_9c96765fe24c43f59fbc0825e9d0cd82_638241750587573516_0_m.jpg"
"7790010002905","Protectores Carefree Protección Compact 20 uni","Carefree","","","https://cdn.batitienda.com/baticloud/images/product_picture_231d3f2abffb434f8b7276e7f3419fe8_638268390659365742_0_m.jpg"
"7790010002851","Protectores Diarios Carefree Todos Los Dias Tanga 20 uni","Carefree","","","https://cdn.batitienda.com/baticloud/images/product_picture_c988330ed9384440b3376e3808469153_638346168473908259_0_m.jpg"
"7790940233271","Protectores Diarios Doncella Con Perfume x 40 uni","Doncella","","","https://cdn.batitienda.com/baticloud/images/product_picture_5e60677c358a4698826cd83830639909_638250918671887366_0_m.jpg"
"7790598000430","Provenzal Don Ubaldo 25 g.","Don Ubaldo","25 g","","https://cdn.batitienda.com/baticloud/images/product_picture_1c90a1a09ec94225a19a728573961789_638250853341028713_0_m.jpg"
"7793360000478","Pulpa De Tomate La Campagnola 520 Gr","La Campagnola","520 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d6571132645a4ec6a6fb6d24da2f976f_637862293744374738_0_m.jpg"
"7790580146115","Puré de Tomate Arcor Brik 520 g.","Arcor","520 g","","https://cdn.batitienda.com/baticloud/images/product_picture_2d1297e0317140858dfc01271c3a8dee_638494751061803890_0_m.jpg"
"7793360000485","Puré De Tomate La Campagnola 520 Gr","La Campagnola","520 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_2a6731d73cc7441b926946321502999b_637861969714579461_0_m.jpg"
"7790580138868","Pure de Tomate La Campagnola 530 g","La Campagnola","530 g","","https://cdn.batitienda.com/baticloud/images/product_picture_d01dde0028ab42589597cc4e93f843a0_638510224287868268_0_m.jpg"
"7793360000157","Puré De Tomate Salsati 520 Gr","Salsati","520 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_12cfccd797e44f21b2a7165f58ed23f4_637862294960658655_0_m.jpg"
"7798132920480","Pure de Tomates Alco x 260 gr","Alco","260 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_36aa4e6444f449a19e2f8d47ef39192b_639128993958402207_0_m.jpg"
"7794000006355","Pure Knorr Mixto Listo 125 xg","Knorr","","","https://cdn.batitienda.com/baticloud/images/product_picture_6418f64e6f9b4bd6828c9b99536cb5b2_638824581180131389_0_m.jpg"
"8445290992765","Pure Papa 4 Quesos Cremoso Maggi 100 gr.","Maggi","100 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_e97e6c14651e4b71ba07a787e9fc10f1_638364171945547004_0_m.jpg"
"8445290993069","Pure Papa Hierba Cremoso Maggi 100 gr.","Maggi","100 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_27a4838330214a468e791a9d40eb8a5a_638364172168239237_0_m.jpg"
"7790580131098","Pure Tomate Arcor 1050g","Arcor","1050g","","https://cdn.batitienda.com/baticloud/images/product_picture_0ddf6480720e4606a3b5c92a7136b651_637862294860038108_0_m.jpg"
"7790742327901","Q.Procesado Finlandia Gruyere 180 g","Finlandia","180 g","","https://cdn.batitienda.com/baticloud/images/product_picture_438aa59e6bd74375a741e5028e397b63_638320039931554838_0_m.jpg"
"7791905000037","Querubin Lavandina Querubín 2 L","Querubin","2 L","","https://cdn.batitienda.com/baticloud/images/product_picture_dc05492cc2944bd0a7ce80e63d9dad24_637863022827107342_0_m.jpg"
"7790787960576","Queso Blanco Ilolay Crem Clásico 290 g","Ilolay","290 g","","https://cdn.batitienda.com/baticloud/images/product_picture_f5985c2fb9784af4b699e88e87f78045_638403017965154879_0_m.jpg"
"7790787960583","Queso Blanco Ilolay Crem Light 290 g","Ilolay","290 g","","https://cdn.batitienda.com/baticloud/images/product_picture_5e7a6511c86e4dd69178f0cd42385199_638403023323608332_0_m.jpg"
"7791337061507","Queso Casancrem Balance 500 g","Casancrem","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_ece6054b665d4b3388ba4480e2e25c95_638633632354681165_0_m.jpg"
"7791337061491","Queso Casancrem Clásico 500 g","Casancrem","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_99589fcfb3ac4a78b145f94a9a938567_638633632402342040_0_m.jpg"
"7798060852822","Queso Con Crema Cremette Tonadita Clasico","Tonadita","","","https://cdn.batitienda.com/baticloud/images/product_picture_2a8794ec0bc2412faa38eb2e8156322e_638241652933951900_0_m.jpg"
"7798060852945","Queso Con Crema Cremette Tonadita Light","Tonadita","","","https://cdn.batitienda.com/baticloud/images/product_picture_43afb4f8e77646e290c3430fd08112a2_638241394791464243_0_m.jpg"
"7791337009844","Queso Crema Clasico La Serenísima Pote 460 grs","La Serenisima","460 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_b69f7eec744d404ca24593b06ddc95b8_638780727983324866_0_m.jpg"
"7794990879717","Queso Crema La Paulina Doble Crema 250 Gr","La Paulina","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d5e5909f0c4f4fb78d5838bf7cc6d33b_637861914231744840_0_m.jpg"
"7794990879663","Queso Crema Light La Paulina 290 Gr","La Paulina","290 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_a3421e78345044108846fd3aa8aab069_637861914174195599_0_m.jpg"
"7791337009851","Queso Crema Light La Serenísima Pote 460 grs","La Serenisima","460 grs","","https://cdn.batitienda.com/baticloud/images/product_picture_3294744a6f854a0492eb1fcd96eaa9a7_638780728672259819_0_m.jpg"
"7798060854413","Queso Danbo Fetas Tonadita 120 gr","Tonadita","120 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d344983f47024be48438fca475c5818b_638790125399602634_0_m.jpg"
"7790742249906","Queso Mozzarella La Serenisima x 500 gr","La Serenisima","500 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_03e7e80b9c4f4822b9cd3b8ec15cb92e_638599938286605598_0_m.jpg"
"7794990000012","Queso Port Salut La Paulina Untable Light 190 g.","La Paulina","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_d4ce34a68f6743d3ace7776404006450_638248995113380205_0_m.jpg"
"7798060854109","Queso Provolone Fetas Tonadita 120 gr","Tonadita","120 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_32d7e596a8774f0885c543498bfbc982_638790124716925566_0_m.jpg"
"7790742222909","Queso Rallado La Serenisima 35gr","La Serenisima","35gr","","https://cdn.batitienda.com/baticloud/images/product_picture_6469f0798fa54f9f9d8f5a2cdc0f927c_637862434881578319_0_m.jpg"
"7790742223302","Queso Rallado Parmesano La Serenisima 80 gr","La Serenisima","80 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_931fd996ea3c41f48284a3fe01d260dd_638298510243052485_0_m.png"
"7794990879526","Queso Untable Cheddar La Paulina x 190 gr","La Paulina","190 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_ace5117023544794895b64b3abca3a24_638252996723056334_0_m.jpg"
"7794990000043","Queso Untable La Paulina 190 gr","La Paulina","190 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_f6bad75913cd4cb4b97dafe81ca4d029_638248156053294020_0_m.jpg"
"7794990879823","Queso Untable La Paulina Fundido 4 Quesos 190 gr","La Paulina","190 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_cc8b4eff986d4243b6dfdec196fc7003_638243125988650052_0_m.jpg"
"7794990878888","Queso Untable La Paulina Fundido Azul 190 gr","La Paulina","190 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_cc185746a805452c904e55dc660409ed_638243105347979108_0_m.jpg"
"7794990878871","Queso Untable La Paulina Fundido Fontina 190 Gr","La Paulina","190 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_123e628209d3430a9956872a3ff9b3a2_637862412739022165_0_m.jpg"
"7794990878925","Queso Untable La Paulina Fundido Jamón 190 Gr","La Paulina","190 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_1bca830e19834ec6b2d0f0a3a88a47ec_637862412797021267_0_m.jpg"
"7794990878932","Queso Untable La Paulina Saborizado Fundido Clasico Pote 190 g","La Paulina","190 g","","https://cdn.batitienda.com/baticloud/images/product_picture_db8582e12a3b4124a087dbdc625cc6a4_638243131284372932_0_m.jpg"
"7795293000174","RAVIOLES DON YEYO 4 QUESOS 500 GRS.","Don Yeyo","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_500fa26f8686495a82f17fc0030a1794_638297810592121213_0_m.jpg"
"7795293106500","RAVIOLES DON YEYO CARNE Y ESPINACA 1 KG.","Don Yeyo","1 KG","","https://cdn.batitienda.com/baticloud/images/product_picture_86682bfda6444c48ac93dec2fd2bf570_639089893299352063_0_m.jpg"
"7795293106111","RAVIOLES DON YEYO CARNE Y ESPINACA 500 GRS.","Don Yeyo","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_15dbc2cb26974de58f3b31f3afe1034d_638297824339966400_0_m.jpg"
"7795293106418","RAVIOLES DON YEYO CON ESPINACA 500 GRS.","Don Yeyo","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_41e81a6b430944e3af40ff81d7a2a360_638297856626608431_0_m.jpg"
"7795293106531","RAVIOLES DON YEYO ESPINACA RICOTA Y QUESO 1 KG","Don Yeyo","1 KG","","https://cdn.batitienda.com/baticloud/images/product_picture_2f34adc8b87b4cafb4a7f6d735bf3491_639089894015310480_0_m.jpg"
"7795293106210","RAVIOLES DON YEYO ESPINACA Y POLLO 500 GRS.","Don Yeyo","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_7962d7d50afb4d719b6442f3299d242d_638297859216627714_0_m.jpg"
"7795293601487","RAVIOLES DON YEYO KG ESPINACA Y POLLO","Don Yeyo","","","https://cdn.batitienda.com/baticloud/images/product_picture_d27746866f5248bc973d0034dddc1bcf_639089893659109273_0_m.jpg"
"7790070433190","Rebozador Preferido en Bolsa 1 kg.","Preferido","1 kg","","https://cdn.batitienda.com/baticloud/images/product_picture_370beede656644fa9c8db0993fc4a5d3_638392792013524716_0_m.jpg"
"7790580134334","Relleno Aguila   3en1 290g","Aguila","290g","","https://cdn.batitienda.com/baticloud/images/product_picture_0fd0137d1a7842acb43492fb67d72bd7_637862239011731197_0_m.jpg"
"7790580134341","Relleno Aguila Nut Avellanas 290g","Aguila","290g","","https://cdn.batitienda.com/baticloud/images/product_picture_d5be8af290c8444ab6ffc57a5e5646b8_637862238216285947_0_m.jpg"
"7790580133344","Relleno Block Untable 290gr","Block","290gr","","https://cdn.batitienda.com/baticloud/images/product_picture_3f92d5361de94ef889e059c5a19629f0_637862237063798185_0_m.jpg"
"7790520999559","Repuesto Difusor en Aceite Glade Limón Refres 21 cc.","Glade","21 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_14cb706cac18464a848a9aa47b016d8e_638265797802772689_0_m.jpg"
"7790520999535","Repuesto Difusor en Aceite Glade Vainilla 21 cc.","Glade","21 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_af6551dae09c463d976528e47a58070f_638265803277076966_0_m.jpg"
"7791293051550","Rexona All Body Desodorante Aero Fresh Citrus 150 ml","Rexona","150 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_c332e5ef8faf46b6a0d6e7a9199a52f3_638924943989186957_0_m.jpg"
"7791293049496","Rexona Antitranspirante en Aerosol Rexon Men Sensitive 150 cc.","Rexona","150 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_0589dc234df04e5a99ac13471ece2edc_638317628380537860_0_m.jpg"
"7790742102805","Ricotta Entera Baja En Sodio García 500gr","Tregar","500gr","","https://cdn.batitienda.com/baticloud/images/product_picture_73c539e4eec140febdbb8d15475911fe_637862440680070228_0_m.jpg"
"7790742114204","Ricotta Garcia Semigrasa Sachet 500gr","Garcia","500gr","","https://cdn.batitienda.com/baticloud/images/product_picture_5b07a0dc106641e98d4885aa79c43831_637862440475417947_0_m.jpg"
"77961471","Rocklet´S Chocolate Rockleton Con Leche X13,5gr","Rocklet´S","13,5gr","","https://cdn.batitienda.com/baticloud/images/product_picture_0c01f1d0cde54c30849182fb67014306_637862169248137098_0_m.jpg"
"7791070005615","Rollo Cocina Campanita Practirollo 200mt","Campanita","","","https://cdn.batitienda.com/baticloud/images/product_picture_943490c54698437abfdec34da1ae18ca_637863062457005429_0_m.jpg"
"7791070000641","Rollo De Cocina Campanita 100 Paños","Campanita","","","https://cdn.batitienda.com/baticloud/images/product_picture_3e9a5a5a619c44588b3fe61ab1139fec_637863062402617890_0_m"
"7791070000047","Rollo de Cocina Campanita Ultra 3 U","Campanita","","","https://cdn.batitienda.com/baticloud/images/product_picture_ee26e62fa5764fce9ffaeeea163634e0_638242062010662954_0_m.jpg"
"7791070000412","Rollo de Cocina Campanita","Campanita","","","https://cdn.batitienda.com/baticloud/images/product_picture_fc4d25deb8584e42875e6c537265e024_638241202180670461_0_m.jpg"
"7791070005714","Rollo de Cocina Sol Mayor 200 Paños","Sol Mayor","","","https://cdn.batitienda.com/baticloud/images/product_picture_724ebcf157de44cca6e84c910ccbd3fc_638249071715037860_0_m.jpg"
"7791070003222","Rollo De Cocina Sol Mayor X 3 Unid","Sol Mayor","","","https://cdn.batitienda.com/baticloud/images/product_picture_463a7e29f00b4820b42710295fdbe217_637863065438995025_0_m.jpg"
"7790150433423","Saborizador en Polvo Alicante Verduras 30 gr","Alicante","30 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_77d3c3fc9b85427493b82d5eab54ba70_639096148046276775_0_m.jpg"
"7791337009431","Sachet Danonino Frutilla x 900 gr","Danonino","900 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_f4734769bd3c4d44ad94706dd27021e1_638624164662087994_0_m.jpg"
"7798348230595","Sahumerio Sagrada Madre Lavanda Olibano Hierbas","Sagrada Madre","","","https://cdn.batitienda.com/baticloud/images/product_picture_bf22272f2b4c4a68b7edf102e3881aed_638495614146165995_0_m.jpg"
"7798348231059","Sahumerio Sagrada Madre Rosas Y Olibano","Sagrada Madre","","","https://cdn.batitienda.com/baticloud/images/product_picture_f0df873f3a334bfdb29c53dcc085684f_638495608805889990_0_m.jpg"
"7798008296800","Saint Gotard Te Dulces Sueños en Saquitos Saint Gottard 10 Ud","Saint Gotard","","","https://cdn.batitienda.com/baticloud/images/product_picture_10adbf0092e84ff78cab4e45eb1b04d2_638619051875545028_0_m.jpg"
"7791004000822","Sal Celusal Gruesa X500gr","Celusal","500gr","","https://cdn.batitienda.com/baticloud/images/product_picture_c83fae09d28f4d4a83198fce63fa7178_637861988630089580_0_m.jpg"
"77900661","Sal Fina Celusal 100 Gr","Celusal","100 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_4176d328af3d4e278814b42e73c983bf_637862045437370812_0_m.jpg"
"77956262","Sal Fina Celusal 250 Gr Salero","Celusal","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_be1340c8013b4db29ca4458fc9f1e84d_637862045919156478_0_m.jpg"
"7791004000099","Sal Gruesa Celusal 1 Kg","Celusal","1 Kg","","https://cdn.batitienda.com/baticloud/images/product_picture_4dbe9fa0cb1249939cb0fc3f342c74dc_637862302504250698_0_m.jpg"
"7790040129641","Saladix Cross Original 135 xg","Saladix","","","https://cdn.batitienda.com/baticloud/images/product_picture_d6f704ff264846ee80ebf51bd112a311_638241482779606025_0_m.jpg"
"7790040124912","Saladix Cross x 135 g","Saladix","135 g","","https://cdn.batitienda.com/baticloud/images/product_picture_d18cfcf686414b469d873342969e50d0_638247985251602448_0_m.jpg"
"7790040125056","Saladix Snack de Papas Fritas Cheddar 65 gr","Saladix","65 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_05d7edd21d994cbf9835f6f5093e3339_638426276921137063_0_m.jpg"
"7790360983947","Salchicas Cocidas Sin Piel Sin Gluten 225Grs Swift","Swift","225Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_8e8517b70d0c410d8e87923662bd9bb1_639004299091288369_0_m.jpg"
"7798164602606","Salchicha Granja Iris x 6 un","Granja Iris","","","https://cdn.batitienda.com/baticloud/images/product_picture_afa2fb65c156499ab5cba24e7c6973d3_638248243404128645_0_m.jpg"
"7790079000317","Salchichas de Viena Fela x 6Un","Fela","","","https://cdn.batitienda.com/baticloud/images/product_picture_dfa3e5285d7a4be9ab55cfaccdce6561_638248132375699073_0_m.jpg"
"7793893001966","Salchichas de Viena Panchin x 6Un","Panchin","","","https://cdn.batitienda.com/baticloud/images/product_picture_122cbc34f5a7487596312b07b0fb1c7a_638248044740520097_0_m.jpg"
"7790580133184","Salsa Arcor Filetto X340g","Arcor","340g","","https://cdn.batitienda.com/baticloud/images/product_picture_5938c439a5a845deacb7bd0dd484d684_637862294699204552_0_m.jpg"
"7790580133757","Salsa Arcor Italiana 340 xg","Arcor","","","https://cdn.batitienda.com/baticloud/images/product_picture_e1e58e608ebc47dcab4f7f4f301e819f_638243116802746998_0_m.jpg"
"7790580133153","Salsa Arcor Pizza X340g","Arcor","340g","","https://cdn.batitienda.com/baticloud/images/product_picture_c262f430b0ab4155b7faef36ad884d96_637861956997146909_0_m.jpg"
"7790580133139","Salsa Arcor Pomarola X340g","Arcor","340g","","https://cdn.batitienda.com/baticloud/images/product_picture_9bfb292505044fa098bffd4653c168d6_637861957047267357_0_m.jpg"
"7790580134495","Salsa Arcor Portuguesa X340g","Arcor","340g","","https://cdn.batitienda.com/baticloud/images/product_picture_684cfe48304a4ee897c91922102d18bd_637861957154904007_0_m.jpg"
"7790580134518","Salsa Arcor Tuco X340g","Arcor","340g","","https://cdn.batitienda.com/baticloud/images/product_picture_b13800fb333e4dc0a0cf53cc970fe4ba_637862294812074880_0_m.jpg"
"7793360123474","Salsa Barbacoa La Campagnola 250 Gr","La Campagnola","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_3a0b03d30a9349dba79601ef8d0ddae0_637862293799762222_0_m.jpg"
