"EAN","PRECIO"
"7790070432964","3.675,00"
"7792052178631","2.250,00"
"7791100000481","1.650,00"
"7792052174886","1.750,00"
"7790580132422","1.950,00"
"7792590001064","1.550,00"
"7790150211939","1.740,00"
"7792180134516","1.850,00"
"7792052999144","20.000,00"
"7790040145337","1.200,00"
"7791866004211","1.087,00"
"7792052180993","2.240,00"
"7798095171363","11.042,00"
"7613036069724","24.150,00"
"7794000007109","2.786,00"
"7791866000381","1.729,00"
"7790411001521","2.450,00"
"7790272001005","4.200,00"
"7798128000691","3.650,00"
"7798343751521","3.600,00"
"7790070562258","1.000,00"
"7790070562265","1.500,00"
"7790387013504","3.450,00"
"7792052065658","1.080,00"
"7792180004871","1.450,00"
"7790150100462","8.300,00"
"7790040139176","850,00"
"7622201745547","4.750,00"
"7794000006065","1.650,00"
"7790070336477","1.150,00"
"7793890258806","2.600,00"
"7792052999298","1.380,00"
"7791620187693","1.400,00"
"7790040143005","2.100,00"
"7790070431509","2.150,00"
"7622201753061","3.100,00"
"7791620187730","1.750,00"
"7790580149963","1.650,00"
"7790170902008","13.100,00"
"7792052181341","5.470,00"
"7790070433091","3.207,00"
"7792180140708","1.850,00"
"7792052180559","6.030,00"
"7790070431493","1.000,00"
"7790070317742","1.000,00"
"7891000345528","1.800,00"
"7798316700815","5.724,00"
"7790070336552","3.400,00"
"7790040127944","1.750,00"
"7790387015607","4.800,00"
"7790070433176","3.599,00"
"7790070432438","1.204,00"
"7790387800142","1.981,00"
"7790077000326","1.050,00"
"7791866001203","1.558,00"
"7896045114863","10.300,00"
"7790070335678","1.150,00"
"7790387800050","1.400,00"
"7790150037072","22.650,00"
"7790710334580","2.600,00"
"7792590000227","1.300,00"
"7794000008540","2.725,00"
"7798423800019","4.050,00"
"7792052093132","2.320,00"
"7790070336460","1.150,00"
"7797394001104","2.900,00"
"7790550022234","14.500,00"
"7790040142985","2.400,00"
"7790139101138","1.550,00"
"7790070508805","1.250,00"
"7792052999328","1.380,00"
"7798141970407","773,00"
"7790070432858","5.050,00"
"7790040144125","3.100,00"
"7790070433169","1.950,00"
"7790040143777","1.200,00"
"7793890258769","3.235,00"
"7790580147242","1.800,00"
"7792052170802","1.399,00"
"7794000006188","2.400,00"
"7792052090704","2.250,00"
"7790580132163","3.040,00"
"7790040143500","4.650,00"
"7790070318350","2.500,00"
"7797394001371","5.000,00"
"7798200050019","2.450,00"
"7790580567101","1.750,00"
"7792052177344","5.480,00"
"7792200000319","1.350,00"
"7790387013627","2.850,00"
"7790070336071","1.400,00"
"7790070433114","1.350,00"
"7793890258783","5.518,00"
"7793890258776","3.529,00"
"7790070335944","2.250,00"
"7790045824893","3.350,00"
"7793450000159","1.700,00"
"7793890258752","4.715,00"
"7792052998956","1.520,00"
"7792052093743","2.810,00"
"7622210795625","1.750,00"
"7891000248799","2.500,00"
"7891000108819","16.250,00"
"7790360720382","1.277,00"
"7798262020012","1.890,00"
"7793890261493","5.425,00"
"7793890261486","5.425,00"
"7790387800197","3.050,00"
"7792052180832","2.650,00"
"7798141970421","773,00"
"7790045000907","1.150,00"
"7622201806552","2.248,00"
"7790070431431","2.200,00"
"7790070507273","2.300,00"
"7790369000997","1.850,00"
"7790580149970","1.650,00"
"7793360131516","3.793,00"
"7790070318619","1.824,00"
"7790070336361","1.479,00"
"7622201745585","5.100,00"
"7790150211908","900,00"
"7792052999335","1.380,00"
"7792052180542","2.300,00"
"7790139003173","1.700,00"
"7622201745981","2.100,00"
"7791787000040","3.300,00"
"7790070322074","4.350,00"
"7791120098895","1.300,00"
"7791620187709","1.500,00"
"7790070433152","1.550,00"
"7790070335968","2.250,00"
"7790070318855","1.500,00"
"7792052180962","2.140,00"
"7790480090006","1.200,00"
"7791120098109","2.500,00"
"7622201106034","950,00"
"7792052174640","4.450,00"
"7791866000510","2.200,00"
"7790070335975","2.250,00"
"7792170555536","3.400,00"
"7790040139770","1.350,00"
"7798151952332","4.750,00"
"7792360094968","5.650,00"
"7798095172049","7.850,00"
"7798343751507","3.600,00"
"7790170903937","5.700,00"
"7790199000051","1.700,00"
"7790150006320","6.850,00"
"7790150101476","8.500,00"
"7791620187716","1.550,00"
"7891000392775","8.650,00"
"7792180141941","2.550,00"
"7622201503963","3.200,00"
"7790070336453","1.150,00"
"7798126072331","600,00"
"7790070432490","1.230,00"
"7790411001514","4.400,00"
"7794529042360","1.350,00"
"7791866001357","6.000,00"
"7790070432476","1.204,00"
"7790071090231","1.750,00"
"7798333090067","2.050,00"
"7790580142995","10.850,00"
"7790130000058","1.800,00"
"7622201464882","1.600,00"
"7790070336545","3.400,00"
"7790070317674","1.000,00"
"7896045114887","10.300,00"
"7792052177368","5.480,00"
"7790040132962","1.600,00"
"7797330004725","1.500,00"
"7791866000558","850,00"
"7792900000138","1.583,00"
"7798126072249","600,00"
"7798343751514","3.600,00"
"7790070318398","1.479,00"
"7792052180917","10.220,00"
"7790150830468","4.563,00"
"7790070432971","4.446,00"
"7790070231871","14.100,00"
"7891000421420","14.850,00"
"7790150610305","2.050,00"
"7790070431516","1.150,00"
"7794000006058","5.750,00"
"7622201818654","2.600,00"
"7791866000664","3.500,00"
"7793890258639","2.550,00"
"7891000421451","14.850,00"
"7792052086196","3.800,00"
"7622300742584","7.600,00"
"7790040143555","4.050,00"
"7792052074797","2.200,00"
"7793360131530","4.855,00"
"7790040143739","3.400,00"
"7790538009516","1.850,00"
"7790040117143","5.698,00"
"7790580133184","1.300,00"
"7792170555505","2.100,00"
"7793450000128","1.700,00"
"7792052999304","2.470,00"
"7791866001197","1.000,00"
"7790070509048","2.550,00"
"7622300742713","1.800,00"
"7790150100783","6.500,00"
"7792360096818","2.400,00"
"7790070336057","2.000,00"
"7794906000242","1.700,00"
"7807910043065","4.560,00"
"7793670000632","2.250,00"
"7790040136090","1.600,00"
"7622300457303","2.004,00"
"7790310987094","2.100,00"
"7790070413116","1.250,00"
"7792180137258","2.250,00"
"7790070432513","1.230,00"
"7792900092683","1.332,00"
"7792180141095","2.000,00"
"7797234000144","700,00"
"7792052180696","2.540,00"
"7791620187686","850,00"
"7792052065757","4.760,00"
"7790480008261","2.800,00"
"7790230033031","2.850,00"
"7790070336200","1.824,00"
"7792052180979","2.500,00"
"7622300742935","4.600,00"
"7792180136671","2.450,00"
"7790150565735","1.900,00"
"7792900092676","1.332,00"
"7790580105013","7.900,00"
"7790150564844","1.000,00"
"7790040136250","1.500,00"
"7792052181358","1.600,00"
"7790040144033","3.150,00"
"7891000421093","14.850,00"
"7790580150341","1.650,00"
"7792360096825","2.400,00"
"7793890260885","8.023,00"
"7790170901957","3.550,00"
"7792052998987","1.700,00"
"7790387015645","4.800,00"
"7791620187723","749,00"
"7792052175456","2.690,00"
"7798126070948","1.000,00"
"7790040146143","1.450,00"
"7790040143012","2.850,00"
"7790310983256","3.500,00"
"7790040613607","1.176,00"
"7790490998309","5.100,00"
"7792052999311","2.130,00"
"7790045001195","2.250,00"
"7790150540336","2.800,00"
"7790077000135","5.450,00"
"7792052174954","2.200,00"
"7790310985236","2.300,00"
"7790550011290","5.450,00"
"7790147546976","1.700,00"
"7790045001607","2.000,00"
"7790070418203","1.600,00"
"7790550000164","14.174,00"
"7790411001941","4.050,00"
"7790580153922","7.500,00"
"7500810034491","2.000,00"
"7790580132392","1.250,00"
"7891000337271","6.150,00"
"7798126072287","1.000,00"
"7797330100649","1.500,00"
"7792052090872","4.920,00"
"7798113153012","1.200,00"
"7790411001958","2.300,00"
"7790580650919","950,00"
"7790580109882","10.050,00"
"7794000007468","3.987,00"
"7790387015621","4.800,00"
"7794000006164","4.350,00"
"7791866000480","1.900,00"
"7790070320155","2.500,00"
"7790170901971","6.650,00"
"7790040143647","1.200,00"
"7896004009155","5.650,00"
"7792052072939","1.410,00"
"7791120098116","2.550,00"
"7792900613017","2.500,00"
"7790580138721","2.237,00"
"7891000434239","14.850,00"
"7792710000106","4.800,00"
"7791866001579","5.150,00"
"7790040135765","2.250,00"
"7794000008052","1.750,00"
"7790045825395","2.750,00"
"7790580346515","1.400,00"
"7790580124557","2.400,00"
"7790070433312","1.250,00"
"7790580716707","1.650,00"
"7792222041055","868,00"
"7790070318374","1.500,00"
"7790070418418","2.000,00"
"7791324157046","1.700,00"
"7798079230048","7.850,00"
"7790070336675","3.350,00"
"7792052075169","2.300,00"
"7790580132224","3.309,00"
"7790387013610","5.200,00"
"7792180007315","2.100,00"
"7794000008533","2.725,00"
"7792052177481","5.350,00"
"7791324157527","1.700,00"
"7798061190312","14.150,00"
"7794000006485","2.950,00"
"7790070320100","5.450,00"
"7622202219337","2.850,00"
"7794906000181","3.800,00"
"7790387015638","4.800,00"
"7790490998231","2.954,00"
"7798187211854","2.400,00"
"7790070509055","4.950,00"
"7896004009162","5.650,00"
"7798141972807","1.200,00"
"7791120021558","3.400,00"
"7792052093750","3.220,00"
"7790580152246","1.600,00"
"7791120102769","1.400,00"
"7792390620748","5.450,00"
"7793704000881","3.450,00"
"7792052180900","6.650,00"
"7793890258646","6.850,00"
"7790070507280","4.350,00"
"7790480090013","2.300,00"
"7798128000677","3.650,00"
"7798181641510","40.650,00"
"7790580607210","1.450,00"
"7622201806538","6.125,00"
"7798126072317","600,00"
"7790040135741","2.250,00"
"7792052065962","1.280,00"
"7798126072805","1.700,00"
"7622201818715","7.100,00"
"7790580602000","1.050,00"
"7798078731102","16.100,00"
"7622201385255","1.500,00"
"7798343751019","1.700,00"
"7622300759490","8.350,00"
"7790045001591","2.950,00"
"7793890258998","4.450,00"
"7794940000796","5.856,00"
"7797234000373","650,00"
"7792052174893","2.780,00"
"7797234000090","1.200,00"
"7791324157534","1.700,00"
"7792052086189","1.550,00"
"7798187211885","2.400,00"
"7793360000157","1.400,00"
"7790150160725","3.750,00"
"7790310983270","3.500,00"
"7622201492465","2.650,00"
"7797234000397","650,00"
"7792052090742","2.000,00"
"7792052181372","3.690,00"
"7792180004512","1.150,00"
"7794940000536","2.750,00"
"7791324156926","1.550,00"
"7891000427613","14.850,00"
"7791324157633","1.700,00"
"7792052174527","4.120,00"
"7790369007811","1.850,00"
"7790045001133","1.700,00"
"7790199604273","1.900,00"
"7798343750999","1.700,00"
"7790070433183","1.950,00"
"7792180139320","1.050,00"
"7792052073899","2.670,00"
"7613036961448","16.250,00"
"7798333090135","2.050,00"
"7794940000758","3.500,00"
"7790070322081","4.100,00"
"7792360002062","13.700,00"
"7622300202859","1.350,00"
"7790150570371","2.600,00"
"7790070320001","2.850,00"
"7790070433190","3.599,00"
"7798128002145","2.600,00"
"7790580607418","1.500,00"
"7622201504007","3.200,00"
"7793046008415","2.550,00"
"7790150150252","13.650,00"
"7790150211953","3.450,00"
"7790480089734","2.250,00"
"7793323004789","1.600,00"
"7613036961004","16.250,00"
"7791324157466","1.700,00"
"7891000391068","8.300,00"
"7790150830444","2.400,00"
"7790150430392","850,00"
"7792360094319","5.400,00"
"7790077000067","1.900,00"
"7790580134518","1.300,00"
"7790387800135","1.200,00"
"7798130951783","950,00"
"7792052181679","3.890,00"
"7797234000328","550,00"
"7792390620823","5.450,00"
"7790070433282","2.800,00"
"7891079012208","2.150,00"
"7790360964526","1.250,00"
"7793890258851","3.350,00"
"7790310985588","10.000,00"
"7794000007987","1.500,00"
"7790070418456","2.000,00"
"7793360131547","3.793,00"
"7613035379213","16.150,00"
"7790150100486","9.050,00"
"7896045111701","10.900,00"
"7792900092805","650,00"
"7792052175418","1.950,00"
"7792052090889","12.200,00"
"7790070335982","4.500,00"
"7797234000366","600,00"
"7891000368572","5.350,00"
"7790070318671","2.850,00"
"7891079012444","2.200,00"
"7798126071273","1.000,00"
"7790070336637","3.350,00"
"7790070336224","4.500,00"
"7790387013498","6.700,00"
"7798128002138","2.600,00"
"7896004009179","5.650,00"
"7792052075145","2.590,00"
"7790580151690","1.600,00"
"7792710006436","2.550,00"
"7793360131561","4.855,00"
"7790710334641","2.600,00"
"7790742436207","3.550,00"
"7790150330166","1.650,00"
"7790070507358","6.400,00"
"7794520868969","1.650,00"
"7891079012215","2.200,00"
"7622201818739","7.100,00"
"7790580151713","1.600,00"
"7807910040897","10.550,00"
"7792052999342","1.380,00"
"7792052174909","2.780,00"
"7793890260892","9.300,00"
"7792052175012","4.370,00"
"7797330100663","1.500,00"
"7790170904507","8.200,00"
"7790580123437","3.040,00"
"7790045827740","4.750,00"
"7791120037566","1.250,00"
"7793890258875","3.350,00"
"7896004009186","2.750,00"
"7790742436504","8.600,00"
"7791866000572","1.700,00"
"7792052072847","1.060,00"
"7790070411952","1.400,00"
"7790645001199","2.400,00"
"7790150160657","5.400,00"
"7798151953384","1.300,00"
"7790071070318","2.350,00"
"7790150100806","5.200,00"
"7790580118617","1.600,00"
"7792052073875","2.670,00"
"7622201818579","2.600,00"
"7790070432995","3.675,00"
"7798360810133","800,00"
"7792052178259","9.020,00"
"7792052181754","6.060,00"
"7790369007903","1.850,00"
"7790150460474","2.050,00"
"7791100000214","2.050,00"
"7790310985465","5.176,00"
"7792200000777","1.350,00"
"7896045111688","9.300,00"
"7622300759506","1.450,00"
"7798079230611","7.900,00"
"7790040659605","1.950,00"
"7790070432988","3.675,00"
"7790580130565","16.900,00"
"7790710003332","2.600,00"
"7898024397151","12.000,00"
"7792360002130","13.700,00"
"7798151953117","4.000,00"
"7791620187273","450,00"
"7790310985267","2.300,00"
"7790040124530","2.050,00"
"7792052090896","6.300,00"
"7790070336651","3.350,00"
"7790070433015","2.150,00"
"7790070317452","5.450,00"
"7792170555512","3.400,00"
"7622201819736","1.372,00"
"7798181511004","3.650,00"
"7798165590230","8.400,00"
"7500810034484","2.000,00"
"7790072002080","1.750,00"
"7798151953346","4.050,00"
"7792540293754","2.600,00"
"7790070418227","8.900,00"
"7790407031013","6.050,00"
"7790150555446","1.600,00"
"7790538009615","1.750,00"
"7790538009578","1.850,00"
"7792052074759","2.500,00"
"7500810034477","3.150,00"
"7793890259070","3.750,00"
"7790550000157","7.200,00"
"7790070509109","2.300,00"
"7798061190183","18.650,00"
"7790310985656","5.500,00"
"7790580124960","1.450,00"
"7790070433329","2.400,00"
"7792052180689","2.540,00"
"7790580152222","1.600,00"
"7794000007451","2.350,00"
"7791620187235","500,00"
"7798343751040","1.750,00"
"7798128410117","4.100,00"
"7790150434437","1.550,00"
"7798146139229","6.100,00"
"7790071090422","1.750,00"
"7792052175517","1.050,00"
"7791476034011","2.550,00"
"7792052072878","1.500,00"
"7792052066044","1.700,00"
"7790045001201","4.300,00"
"7794529042353","1.350,00"
"7791120031656","1.200,00"
"7792900092911","2.050,00"
"7790580103743","14.050,00"
"7793360123474","1.800,00"
"7792052177313","1.450,00"
"7793323024879","3.350,00"
"7790070418401","3.200,00"
"7790150470350","1.200,00"
"7790580124397","11.350,00"
"7792390620700","5.450,00"
"7622202241567","2.200,00"
"7798187211267","3.750,00"
"7790550029493","12.050,00"
"7798126072355","600,00"
"7798142880026","2.300,00"
"7790070320025","1.824,00"
"7790040116610","900,00"
"7792052065665","1.110,00"
"7790580133160","1.400,00"
"7891000345443","1.800,00"
"7790150434888","1.550,00"
"7790580152109","1.650,00"
"7790070432933","5.350,00"
"7790070509017","3.450,00"
"7790310985571","9.150,00"
"7798151952356","3.600,00"
"7797234000755","600,00"
"7790070418463","3.400,00"
"7798126070931","1.000,00"
"7798128000684","3.650,00"
"7791120102868","2.500,00"
"7790580697303","1.650,00"
"7792900990613","1.300,00"
"7790580143718","6.000,00"
"7790580152215","1.600,00"
"7622201705299","1.450,00"
"7793890261233","5.050,00"
"7790150570180","1.450,00"
"7790199603528","799,00"
"7792900093246","1.750,00"
"7792052174961","2.890,00"
"7798126072294","600,00"
"7798343751071","1.900,00"
"7791866003283","2.650,00"
"7790045001584","1.600,00"
"7790070433008","3.675,00"
"7794000007086","5.750,00"
"7790387014136","5.850,00"
"7891000379073","2.500,00"
"7797394001265","1.100,00"
"7790503199082","1.800,00"
"7622300844943","5.700,00"
"7792052181662","4.970,00"
"7792052091138","2.550,00"
"7791120099762","2.950,00"
"7794940000765","6.100,00"
"7790070320018","1.824,00"
"7792052074780","4.450,00"
"7792052998932","2.150,00"
"7793704000508","3.250,00"
"7790490998064","4.300,00"
"7790070336583","4.650,00"
"7891000426937","9.500,00"
"7798360810034","1.000,00"
"7798061190596","14.150,00"
"7792052174923","2.200,00"
"7790480008254","1.600,00"
"7792390620786","5.450,00"
"7790580119126","12.300,00"
"7891000379028","2.500,00"
"7790070431578","4.400,00"
"7792590001156","1.550,00"
"7792052175463","2.420,00"
"7798360810072","1.200,00"
"7792900990927","2.500,00"
"7790070432865","5.250,00"
"7790150433430","1.350,00"
"7792052075152","2.150,00"
"7794000007093","1.650,00"
"7794000006362","2.900,00"
"7798187211861","2.400,00"
"7790490998101","8.600,00"
"7790070413130","1.250,00"
"7798181510847","2.250,00"
"7613032619237","3.850,00"
"7797234000311","750,00"
"7798181511011","3.950,00"
"7790272008387","18.150,00"
"7798165590636","16.800,00"
"7792360097617","5.900,00"
"7790040143692","3.400,00"
"7798360810058","1.250,00"
"7790070318312","2.500,00"
"7798187211847","2.500,00"
"7790369007828","1.850,00"
"7622202296291","2.000,00"
"7790150438305","1.550,00"
"7790070320032","1.824,00"
"7790070337214","4.000,00"
"7798079230628","2.600,00"
"7790580133177","1.400,00"
"7790150465332","1.250,00"
"7792052181020","3.680,00"
"7797234000717","600,00"
"7790580252908","2.200,00"
"7793360131400","3.800,00"
"7798126073109","600,00"
"7790070433251","3.050,00"
"7794529042087","1.650,00"
"7790070335616","2.350,00"
"7792052175524","1.050,00"
"7793360000140","1.200,00"
"7790369007835","1.850,00"
"7790580103361","2.400,00"
"7790071090125","1.750,00"
"7798181641527","40.650,00"
"7798171730026","1.850,00"
"7790710334757","2.500,00"
"7790170904798","6.100,00"
"7793890259001","5.200,00"
"7792052181365","2.180,00"
"7790580153656","6.050,00"
"7793890261523","10.000,00"
"7790070431745","4.350,00"
"7790070509062","2.500,00"
"7791100000450","5.200,00"
"7622201807405","7.100,00"
"7790170903692","10.250,00"
"7790150490334","1.100,00"
"7891962060460","2.700,00"
"7790070433244","4.300,00"
"7792052090735","2.410,00"
"7793704000744","1.150,00"
"7798181510267","2.400,00"
"7622202373046","2.250,00"
"7790480089697","1.850,00"
"7790150355084","1.750,00"
"7792280006270","1.700,00"
"7790040142503","2.150,00"
"7792052175029","3.200,00"
"7790380023401","1.950,00"
"7622300724283","1.150,00"
"7798128410070","1.900,00"
"7790580152147","1.550,00"
"7794529041639","2.050,00"
"7798078450393","950,00"
"7790070431905","1.400,00"
"7793890261196","6.300,00"
"7793706000193","2.450,00"
"7790580116965","800,00"
"7791004000839","1.503,00"
"7793750009784","2.350,00"
"7792052091121","2.550,00"
"7794000005822","2.650,00"
"7797234000342","950,00"
"7798128410087","2.350,00"
"7790070417978","1.200,00"
"7792052086165","2.780,00"
"7790150110188","8.500,00"
"7896004004969","5.600,00"
"7790310984444","5.000,00"
"7790170903609","10.250,00"
"7793890262407","8.500,00"
"7792052086141","2.640,00"
"7792052180955","1.300,00"
"7792052175531","1.050,00"
"7790580111755","2.350,00"
"7792052088541","4.480,00"
"7790130000263","1.100,00"
"7790580123642","4.000,00"
"7791004000099","2.650,00"
"7798360810096","1.200,00"
"7622201819668","1.386,00"
"7790040375000","2.000,00"
"7798333090043","2.050,00"
"7790150556368","1.750,00"
"7790580119065","11.050,00"
"7790580147266","2.000,00"
"7792052181334","2.710,00"
"7790387015614","4.800,00"
"7790580151737","1.600,00"
"7790580135454","2.600,00"
"7798095171813","7.550,00"
"7792052181747","4.220,00"
"7790580150457","1.750,00"
"7798088960264","8.200,00"
"7798181510786","2.750,00"
"7790071010123","1.800,00"
"7790580128043","1.650,00"
"7794000005815","2.650,00"
"7790580152093","2.000,00"
"7790150250150","2.100,00"
"7790070432940","5.450,00"
"7792170555499","2.150,00"
"7790580122287","5.400,00"
"7793323024886","3.350,00"
"7790070337108","2.150,00"
"7792360094524","2.050,00"
"7794940000772","10.678,00"
"7622210828606","3.450,00"
"7622300742621","7.000,00"
"7793890259025","4.450,00"
"7790045826231","5.600,00"
"7793360131554","3.793,00"
"7794529041660","2.600,00"
"7792180132710","2.250,00"
"7790070432889","4.950,00"
"7792180134509","2.350,00"
"7807910040880","10.550,00"
"7622202271267","950,00"
"7891000377598","5.350,00"
"7790360965202","2.200,00"
"7790150406953","1.900,00"
"7792710000182","2.300,00"
"7622300990152","11.950,00"
"7793323004017","9.800,00"
"7794940000857","3.800,00"
"7622300424084","11.000,00"
"7792052094054","5.200,00"
"7790580120092","1.450,00"
"7790580132453","1.450,00"
"7794000008014","1.700,00"
"7790040129764","3.200,00"
"7792180005113","2.200,00"
"7791568000719","1.400,00"
"7790150161227","5.100,00"
"7790070418265","8.900,00"
"7792052175654","4.910,00"
"7790070410795","2.850,00"
"7792052086158","2.640,00"
"7794000008519","3.250,00"
"7798187760130","2.450,00"
"7794000007802","2.800,00"
"7794000008595","1.700,00"
"7891962064048","4.200,00"
"7793450000142","2.850,00"
"7790150080801","9.700,00"
"7793890259100","3.200,00"
"7790070336644","3.350,00"
"7793433000688","3.000,00"
"7790070417879","1.600,00"
"7792129004542","5.000,00"
"7807910040873","10.550,00"
"7790310985526","3.500,00"
"7622201819620","1.386,00"
"7790150437803","1.550,00"
"7790150433652","1.350,00"
"7790070336590","3.400,00"
"7790538010291","4.500,00"
"7622202247286","950,00"
"7792052177627","1.410,00"
"7792052088565","6.800,00"
"7790199602927","2.800,00"
"7790147548093","7.910,00"
"7795254526408","1.499,00"
"7795254526439","1.799,00"
"7798092352048","2.258,00"
"7790147548086","4.500,00"
"7797942000771","999,00"
"7795254526422","2.499,00"
"7798092353120","8.900,00"
"7798143355509","2.999,00"
"7792052072809","2.650,00"
"7795254526477","1.599,00"
"7790147548062","2.330,00"
"7795254526460","1.499,00"
"7792052016643","2.699,00"
"7792052072816","5.000,00"
"7798165240883","5.999,00"
"7798143355486","2.299,00"
"7792052072830","2.790,00"
"7798143355943","3.999,00"
"7792052072823","5.050,00"
"7798143356032","4.999,00"
"7798151953223","3.299,00"
"7798151953230","3.299,00"
"7798143357251","7.999,00"
"7798195010050","1.199,00"
"7790670052500","7.450,00"
"7798143355462","2.499,00"
"7790147000522","1.999,00"
"7798092352543","2.600,00"
"7798143356971","7.999,00"
"7798004350025","8.999,00"
"7798143350573","1.699,00"
"7798143356605","6.999,00"
"7798143350627","1.499,00"
"7798143590115","1.199,00"
"7798010465577","4.599,00"
"7798067660031","2.699,00"
"7798092352055","4.950,00"
"7790147548079","2.600,00"
"7798096881193","7.780,29"
"7792052075046","3.360,00"
"7798294780038","2.599,00"
"7794136000203","5.999,00"
"7798125100301","6.299,00"
"7798143350603","1.299,00"
"7798143355752","2.499,00"
"7798143356988","7.999,00"
"7798143355530","2.499,00"
"7798151953407","3.299,00"
"7798205057938","3.999,00"
"7790767001220","4.299,00"
"7798143590085","1.199,00"
"7798143350429","8.299,00"
"7798143355479","2.999,00"
"7798143356025","3.999,00"
"7798196040247","3.499,00"
"7798404470255","1.104,99"
"7794136000449","6.599,00"
"7798143351044","6.999,00"
"7798143357909","1.499,00"
"7798196040292","4.499,00"
"7798143355455","1.999,00"
"7798096880981","3.599,00"
"7798143356469","2.499,00"
"7798160170413","7.399,00"
"7798205057921","3.999,00"
"7798125100325","5.299,00"
"7798143355967","4.299,00"
"7795254526484","2.899,00"
"7798205050151","2.299,00"
"7798143355714","2.999,00"
"7790767001206","5.999,00"
"7792934101054","3.299,00"
"7798195010098","1.499,00"
"7798143357923","5.299,00"
"7798092353731","4.200,00"
"7797942006315","2.399,00"
"7798196040261","3.299,00"
"7798160170116","2.499,00"
"7798143357749","2.271,07"
"7798143357947","5.299,00"
"7798195010401","8.299,00"
"7798143356537","2.499,00"
"7798015650046","3.499,00"
"7798196041053","4.299,00"
"7798143350849","18.999,00"
"7798143356995","7.999,00"
"7798143356490","4.699,00"
"7797128000014","3.899,00"
"7798143590306","1.899,00"
"7798015650770","3.999,00"
"7797942006230","3.899,00"
"7798143355745","2.899,00"
"7790767001237","7.999,00"
"7798143356131","5.899,00"
"7798196040728","3.799,00"
"7798294780120","2.499,00"
"7798391620053","5.499,00"
"7798205057952","3.999,00"
"7798205057945","3.999,00"
"7798205057969","3.999,00"
"7797942001020","5.499,00"
"7798143357312","4.899,00"
"7798096880554","6.299,00"
"7798142850715","1.990,00"
"7797942006308","3.899,00"
"7798142850623","1.990,00"
"7798195010388","3.499,00"
"7798143356483","3.699,00"
"7798143357930","5.299,00"
"7798089940050","3.442,55"
"7798096880578","6.299,00"
"7798143358012","3.226,67"
"7798160170420","7.399,00"
"7798160170444","7.599,00"
"7798195010104","4.499,00"
"7798089940012","3.199,00"
"7798015650787","3.299,00"
"7798096882381","7.399,00"
"7798143356100","3.499,00"
"7798143356728","1.499,00"
"7798175827081","4.299,00"
"7790767001190","3.499,00"
"7798175826046","3.999,00"
"7792052177603","4.899,00"
"7798205056481","3.299,00"
"7798195010210","3.899,00"
"7798175827906","4.299,00"
"7798064980040","7.799,00"
"7798205050564","2.499,00"
"7798143357992","6.917,17"
"7797942000863","3.999,00"
"7798143355776","2.699,00"
"7798196040803","3.699,00"
"7798143357008","8.299,00"
"7798195010319","4.499,00"
"7798205050441","4.499,00"
"7798196040735","3.799,00"
"7798015650374","6.399,00"
"7798196040797","3.699,00"
"7798143356506","6.299,00"
"7798196041039","3.999,00"
"7792934105021","3.199,00"
"7798205050113","3.699,00"
"7798015650763","4.299,00"
"7798205056474","4.899,00"
"7797942001723","4.499,00"
"7798175826022","6.299,00"
"7798096880530","6.399,00"
"7798196041046","3.199,00"
"7798205050939","4.299,00"
"7798196040810","2.699,00"
"7798015650756","3.799,00"
"7792934103676","3.299,00"
"7798196040780","3.899,00"
"7798015650220","3.299,00"
"7798015650107","2.599,00"
"7792934109036","4.999,00"
"7798205050953","5.041,67"
"7798175827029","3.899,00"
"7798205050120","4.499,00"
"7790742352002","1.982,00"
"7791337010413","1.200,00"
"7790742348302","1.982,00"
"7790742363107","2.570,00"
"7790742625304","3.758,00"
"7798085370080","3.400,00"
"7792052999137","2.270,00"
"7790742363008","2.570,00"
"7793940054006","4.599,00"
"7790742333605","2.874,00"
"7798338290479","1.590,00"
"7798338290028","2.550,00"
"7791337010017","4.344,00"
"7792052175609","2.270,00"
"7791337009998","2.842,00"
"7791337009660","2.960,00"
"7790742335609","2.786,00"
"7791337010420","1.200,00"
"7798338290035","2.550,00"
"7790787153664","3.497,00"
"7791058010662","2.550,00"
"7791337007253","6.865,00"
"7790742067005","4.300,00"
"7793913012996","2.400,00"
"7792052098069","1.770,00"
"7791337009684","1.790,00"
"7791337010307","1.200,00"
"7791337009677","2.960,00"
"7791337010314","1.200,00"
"7793913001822","2.400,00"
"7791337010215","4.350,00"
"7790070622044","2.448,00"
"7791337007819","1.844,00"
"7790787960668","4.600,00"
"7791337010208","1.200,00"
"7798018850184","1.000,00"
"7791337009981","2.842,00"
"7791337009943","1.928,00"
"7790742348005","1.982,00"
"7791337010000","4.344,00"
"7791337007260","2.500,00"
"7793940052002","2.750,00"
"7790787960514","3.500,00"
"7792052074957","3.320,00"
"7790742357205","1.250,00"
"7791337010260","1.200,00"
"7790742625205","4.522,00"
"7798338291070","1.690,00"
"7791337939813","3.027,00"
"7791337009820","3.027,00"
"7791337010727","1.200,00"
"7790398000272","3.816,00"
"7790742358509","2.874,00"
"7791664000668","4.877,00"
"7791337007802","1.844,00"
"7790742172105","4.750,00"
"7798338291087","1.690,00"
"7791337009691","1.790,00"
"7791337010475","4.350,00"
"7791337008564","2.350,00"
"7791620187860","2.668,00"
"7792052178822","3.980,00"
"7790787960422","690,00"
"7791337009776","6.300,00"
"7791664000330","1.700,00"
